Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,9.07,,1.2
12M 2021,67.71,295.54,102.13,261.12,5.39,,1.24,,1.27,,0.43,,2.43,,1.53
12M 2022,63.9,181.38,59.4,185.88,5.71,,2.01,,2.59,,0.79,,3.63,,1.53
12M 2023,76.04,147.8,60.75,163.09,4.8,9.72,2.47,4.84,2.49,3.99,0.88,1.6,3.25,3.25,1.84
12M 2024,70.21,158.39,53.46,175.14,5.2,3.93,2.3,1.76,2.67,2.33,0.88,0.68,2.27,2.27,1.75
