Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2016,6.52,6.52,0.2,1.42,0.0,0.0,0.19,0.14,0.42
12M 2017,0.09,0.09,1.8,3.04,0.0,0.0,1.79,0.59,2.04
12M 2018,0.0,0.0,3.87,4.9,0.0,0.0,3.87,0.79,3.9
